Date,Open,High,Low,Close,Volume,Mean,Median,Up/Down,Gain/Loss,Change%
2014-06-11,558.002549,559.882522,555.022514,558.842499,1100100,573.9676768163266,582.662648,7.490022999999951,1.3584817926889932,1.3584817926889932
2014-06-10,560.512546,563.602563,557.902544,560.552511,1351700,573.6993735000001,583.7226535,1.710012000000006,0.30599176030096564,0.30599176030096564
2014-06-09,557.152501,562.9025230000002,556.0425230000002,562.1225519999998,1467500,573.472377,584.782659,1.5700409999998328,0.2800881218423144,0.2800881218423144
2014-06-06,558.062528,558.062528,548.932509,556.332503,1736700,573.1427640384617,584.827643,-5.79004899999984,-1.030033215959612,-1.030033215959612
2014-06-05,546.402499,554.952498,544.452449,553.902499,1689100,572.7797401698115,584.872627,-2.43000399999994,-0.4367898670123072,-0.4367898670123072
2014-06-04,541.5024639999998,548.612478,538.752429,544.6624360000002,1816400,572.2590493518519,582.027636,-9.24006299999985,-1.668174997708369,-1.668174997708369
2014-06-03,550.99248,552.342495,542.552463,544.94244,1866600,571.7623837272728,579.182645,0.28000399999984893,0.051408722447649914,0.051408722447649914
2014-06-02,560.70252,560.902531,545.7324480000002,553.932488,1435000,571.4439927321429,575.142604,8.990048000000002,1.6497243268481714,1.6497243268481714
2014-05-30,560.802526,561.352557,555.9125280000002,559.892559,1771100,571.241336,571.102563,5.960070999999971,1.0759562093061366,1.0759562093061366
2014-05-29,563.3525490000002,564.002525,558.712504,560.082534,1354100,571.048942862069,573.5925765,0.189975000000004,0.0339306170346879,0.0339306170346879
2014-05-28,564.57257,567.842585,561.002537,561.682564,1652000,570.8901906779662,576.08259,1.600029999999947,0.28567753908925625,0.28567753908925625
2014-05-27,556.002496,566.002578,554.352525,565.952575,2104100,570.8078970833335,573.5875885,4.270011000000068,0.7602178300838386,0.7602178300838386
2014-05-23,547.262462,553.642508,543.702467,552.702492,1932100,570.5110871639345,571.092587,-13.250083000000018,-2.341200232192603,-2.341200232192603
2014-05-22,541.132431,547.602506,540.782472,545.062459,1615800,570.100625419355,576.672618,-7.640033000000017,-1.3823047861343851,-1.3823047861343851
2014-05-21,532.9024009999998,539.185441,531.912381,538.9424650000002,1196200,569.6060514444446,582.252649,-6.119993999999792,-1.1228060012109167,-1.1228060012109167
2014-05-20,529.7423679999998,536.2324570000002,526.3023919999998,529.772418,1784700,568.9836509218751,583.4926524999998,-9.170047000000181,-1.7014890448464062,-1.7014890448464062
2014-05-19,519.7023820000002,529.7823940000002,517.58537,528.862391,1277700,568.366400769231,584.7326559999998,-0.9100270000000137,-0.17177696857747954,-0.17177696857747954
2014-05-16,521.39238,521.802379,515.4423469999998,520.6323620000002,1485200,567.6431577575759,583.5351579999998,-8.230028999999831,-1.5561758862145731,-1.5561758862145731
2014-05-15,525.702357,525.872379,517.422325,519.9823240000002,1704300,566.9318020298508,582.3376599999998,-0.650037999999995,-0.12485547335222985,-0.12485547335222985
2014-05-14,533.0024070000002,533.0024070000002,525.292358,526.652412,1191700,566.3394580588237,582.505142,6.670087999999851,1.282752834498245,1.282752834498245
2014-05-13,530.892433,536.072411,529.512367,533.092437,1653400,565.8576171739131,582.672624,6.4400249999999915,1.222822653663265,1.222822653663265
2014-05-12,523.512391,530.1923929999998,519.012379,529.922427,1912500,565.3442573142858,578.977615,-3.1700100000000475,-0.5946454648352191,-0.5946454648352191
2014-05-09,510.75229900000005,519.902332,504.202292,518.732375,2439400,564.6877519295775,575.282606,-11.190051999999923,-2.1116396343799058,-2.1116396343799058
2014-05-08,508.462297,517.232351,506.452298,511.002313,2021300,563.9421208333333,576.2626190000001,-7.730062000000032,-1.4901830640510978,-1.4901830640510978
2014-05-07,515.7923049999998,516.68232,503.302272,509.962321,3224300,563.2026715205479,577.2426320000002,-1.0399920000000407,-0.20352001811781242,-0.20352001811781242
2014-05-06,525.232379,526.812396,515.062337,515.14233,1689000,562.553207445946,576.6226150000001,5.180009000000041,1.0157630841906928,1.0157630841906928
2014-05-05,524.822381,528.902418,521.322364,527.812392,1024100,562.0899965733333,576.002598,12.67006200000003,2.4595264768865004,2.4595264768865004
2014-05-02,533.762426,534.0024030000002,525.612389,527.932411,1688500,561.6405546578948,577.3276125,0.12001899999995658,0.022738950774758727,0.022738950774758727
2014-05-01,527.112413,532.932391,523.8823639999998,531.352435,1905500,561.2472024545455,578.6526269999998,3.420024000000012,0.6478147446037391,0.6478147446037391
2014-04-30,527.602405,528.002366,522.522372,526.662388,1751100,560.8038073974359,571.6375994999999,-4.69004700000005,-0.8826621825869772,-0.8826621825869772
2014-04-29,516.9023440000002,529.462425,516.322324,527.70241,2699000,560.3848023670886,564.622572,1.0400220000000218,0.1974741359354528,0.1974741359354528
2014-04-28,517.182348,518.6023190000002,502.802274,517.1523589999998,3335500,559.844396825,564.7875755,-10.550051000000167,-1.999242527620855,-1.999242527620855
2014-04-25,522.512395,524.702361,515.422333,516.1823519999998,2100300,559.305359234568,564.952579,-0.9700070000000096,-0.18756696805476816,-0.18756696805476816
2014-04-24,530.072374,531.652391,522.122349,525.162363,1883100,558.8889812317074,560.6575355,8.980011000000218,1.7396974083298804,1.7396974083298804
2014-04-23,533.792415,533.8724080000002,526.252389,526.942391,2052300,558.5040825542169,556.362492,1.7800280000000157,0.3389481283143696,0.3389481283143696
2014-04-22,528.642366,537.2324530000002,527.512375,534.812425,2365300,558.2220390119047,555.6324935,7.870033999999919,1.4935283504264354,1.4935283504264354
2014-04-21,536.1024,536.7024349999998,525.602352,528.6224139999998,2566700,557.8738081294117,554.902495,-6.1900110000001405,-1.15741720099344,-1.15741720099344
2014-04-17,548.81249,549.502492,531.152424,536.1024,6809500,557.6206522209302,554.1374880000001,7.479986000000167,1.414995997502325,1.414995997502325
2014-04-16,543.002488,557.002492,540.0024400000002,556.54249,4893200,557.6082595517241,553.372481,20.440090000000055,3.81272122639258,3.81272122639258
2014-04-15,536.822454,538.452412,518.462348,536.442444,3855000,557.3677389204545,548.1924730000001,-20.10004600000002,-3.6115923511967645,-3.6115923511967645
2014-04-14,538.252462,544.10249,529.56237,532.522392,2575000,557.0885777191011,543.012465,-3.920052000000055,-0.73074978384821,-0.73074978384821
2014-04-11,532.552381,540.0024400000002,526.532392,530.602392,3924800,556.7942867666667,543.6474765,-1.919999999999959,-0.36054821897516737,-0.36054821897516737
2014-04-10,565.0025820000002,565.0025820000002,539.902434,540.952433,4036800,556.6202004615384,544.282488,10.350041000000033,1.9506208709289108,1.9506208709289108
2014-04-09,559.622532,565.372554,552.952506,564.142557,3330800,556.7019652065217,548.0224814999999,23.19012399999997,4.286906312888322,4.286906312888322
2014-04-08,542.602466,555.0025,541.612446,554.902495,3151200,556.6826160645161,551.762475,-9.240061999999966,-1.6378948698954412,-1.6378948698954412
2014-04-07,540.742445,548.482483,527.152379,538.1524559999998,4401600,556.4854867021277,551.5574755,-16.750039000000243,-3.018555358991536,-3.018555358991536
2014-04-04,574.652582,577.7725889999998,543.002488,543.1424599999998,6369300,556.3450337894737,551.352476,4.990003999999999,0.927247278046428,0.927247278046428
2014-04-03,569.8525530000002,587.282679,564.132581,569.742571,5099100,556.4845914687501,555.0974874999999,26.600111000000197,4.897446426854605,4.897446426854605
2014-04-02,599.992707,604.832763,562.1925679999998,567.002574,147100,556.5930242783505,558.842499,-2.7399970000000167,-0.48091842517416816,-0.48091842517416816
2014-04-01,558.712504,568.452595,558.712504,567.162558,7900,556.7008766632654,559.697505,0.15998400000000856,0.028215744925349947,0.028215744925349947
2014-03-31,566.892592,567.002574,556.932537,556.9725030000002,10800,556.7036203636364,560.552511,-10.190054999999802,-1.796672727468692,-1.796672727468692
2014-03-28,561.202549,566.43259,558.6725389999998,559.992565,41200,556.73650981,561.3375314999998,3.0200619999998253,0.5422282040375384,0.5422282040375384
2014-03-27,568.00257,568.00257,552.922516,558.462551,13100,556.7535993267327,562.1225519999998,-1.530014000000051,-0.2732204132031737,-0.2732204132031737
2014-03-26,1162.0120029999996,1171.572011,1131.501901,1131.971918,5179200,562.3929946078432,559.2275275,573.509367,102.6943285584784,102.6943285584784
2014-03-25,1166.002007,1169.842037,1147.001947,1158.722002,4838400,568.1825966213593,556.332503,26.750084000000015,2.363140248855539,2.363140248855539
2014-03-24,1184.192035,1184.902085,1145.952004,1157.931941,6096800,573.8532633942309,555.117501,-0.7900609999999233,-0.06818382654650958,-0.06818382654650958
2014-03-21,1206.3120279999996,1209.632048,1182.452014,1183.041986,6441000,579.655060752381,553.902499,25.1100449999999,2.1685251188696504,2.1685251188696504
2014-03-20,1199.952085,1209.612076,1195.362061,1197.161999,3381900,585.4805979056605,549.2824675000002,14.120012999999972,1.1935343941377219,1.1935343941377219
2014-03-19,1211.80202,1211.992061,1194.412101,1199.252083,3237800,591.2167800093459,544.6624360000002,2.090084000000161,0.17458656403611428,0.17458656403611428
2014-03-18,1194.672106,1211.532091,1193.062087,1211.262039,3643500,596.957939814815,544.8024380000002,12.009955999999875,1.0014538369578028,1.0014538369578028
2014-03-17,1179.25207,1197.072063,1178.112069,1192.102079,4340300,602.4179777889909,544.94244,-19.159959999999955,-1.58181792073812,-1.58181792073812
2014-03-14,1181.992043,1190.87202,1172.532018,1172.80207,4604900,607.603287718182,549.4374640000001,-19.300009000000045,-1.6189896268103097,-1.6189896268103097
2014-03-13,1207.952066,1210.50212,1184.762035,1189.062036,4708600,612.84165481982,553.932488,16.259966000000077,1.3864203019355241,1.3864203019355241
2014-03-12,1196.40208,1207.852083,1184.192035,1207.302054,3943200,618.1493369553573,556.9125235,18.240017999999964,1.5339837155477027,1.5339837155477027
2014-03-11,1213.772027,1214.322055,1196.642112,1199.99203,3438800,623.2983873362833,559.892559,-7.310023999999885,-0.6054842676512074,-0.6054842676512074
2014-03-10,1215.692042,1217.642076,1204.0920640000004,1211.572035,2438200,628.4586824912282,559.9875465,11.580004999999801,0.9650068259203188,0.9650068259203188
2014-03-07,1226.802152,1226.992071,1211.442033,1214.792073,3041500,633.5572337130436,560.082534,3.2200380000001587,0.2657735493209992,0.2657735493209992
2014-03-06,1222.282091,1226.152141,1218.602083,1219.612082,2545600,638.6094306810347,560.8825489999999,4.820009000000027,0.396776461349203,0.396776461349203
2014-03-05,1215.052078,1223.082077,1211.412136,1218.262068,2479700,643.5637267264959,561.682564,-1.350014000000101,-0.11069208151712134,-0.11069208151712134
2014-03-04,1215.002086,1216.002038,1209.502046,1214.912028,2946300,648.4056614830511,563.8175695,-3.3500400000000354,-0.27498516846213056,-0.27498516846213056
2014-03-03,1206.752026,1207.842036,1192.142024,1202.692058,4225300,653.0635303613448,565.952575,-12.219969999999876,-1.0058316749169494,-1.0058316749169494
2014-02-28,1220.3421039999996,1224.192059,1206.222092,1215.652097,4644500,657.7517684166669,559.3275335000001,12.960038999999824,1.0775858137411782,1.0775858137411782
2014-02-27,1218.39207,1224.232126,1217.012037,1219.212151,2529400,662.3919368677688,552.702492,3.5600540000000365,0.29285138476588646,0.29285138476588646
2014-02-26,1224.002141,1228.882066,1213.762102,1220.172036,3979100,666.9639048934429,548.8824755,0.9598849999999857,0.07872994041378988,0.07872994041378988
2014-02-25,1215.942121,1224.5020550000004,1210.422109,1220.002089,2888100,671.4601502926832,545.062459,-0.1699469999998655,-0.013928117919911543,-0.013928117919911543
2014-02-24,1205.362067,1220.162111,1205.102063,1212.512071,3361100,675.8234722338713,542.0024620000002,-7.490017999999964,-0.6139348504017162,-0.6139348504017162
2014-02-21,1207.812016,1209.872081,1202.842033,1203.792115,3738500,680.0472213760003,538.9424650000002,-8.719956000000138,-0.7191644692500663,-0.7191644692500663
2014-02-20,1203.142104,1206.892075,1200.222015,1204.112036,3414300,684.2064659365083,534.3574415,0.3199210000000221,0.026576100309480932,0.026576100309480932
2014-02-19,1205.302029,1209.222069,1197.502014,1202.342118,4222900,688.2862742204728,529.772418,-1.7699179999999615,-0.14698947831129905,-0.14698947831129905
2014-02-18,1201.412007,1212.872058,1200.002077,1210.88208,4233500,692.3690539531253,529.3174045000001,8.53996200000006,0.7102772058094083,0.7102772058094083
2014-02-14,1195.612019,1204.392013,1192.802082,1202.802088,4389700,696.3258991782949,528.862391,-8.079992000000175,-0.6672814911919561,-0.6672814911919561
2014-02-13,1180.752059,1199.902094,1179.662049,1199.902094,3686400,700.199562215385,524.7473765000001,-2.8999939999998787,-0.24110317307662332,-0.24110317307662332
2014-02-12,1189.001997,1190.002071,1181.381976,1186.691975,3461800,703.9132447557255,520.6323620000002,-13.210119000000077,-1.1009330732945681,-1.1009330732945681
2014-02-11,1180.172011,1191.872094,1172.211975,1190.182065,4116900,707.5970994545457,520.3073430000002,3.4900900000000092,0.2941024354698286,0.2941024354698286
2014-02-10,1171.801996,1182.402022,1169.021957,1172.93195,3904800,711.0958577293236,519.9823240000002,-17.25011500000005,-1.449367748622565,-1.449367748622565
2014-02-07,1167.631998,1177.902056,1160.562006,1177.441963,5292000,714.5760525447764,523.3173680000001,4.510013000000072,0.38450764343149424,0.38450764343149424
2014-02-06,1151.132,1160.161952,1147.551975,1159.961986,3907600,717.8752076074077,526.652412,-17.479976999999963,-1.4845722803579036,-1.4845722803579036
2014-02-05,1143.381977,1150.772013,1128.021981,1143.201984,4806800,721.0026103750002,529.8724245000001,-16.760001999999986,-1.4448751081744489,-1.4448751081744489
2014-02-04,1137.991967,1155.001927,1137.011988,1138.161914,5644800,724.0475687956207,533.092437,-5.040070000000014,-0.4408730977149891,-0.4408730977149891
2014-02-03,1179.202079,1181.721991,1132.011985,1133.431963,9172400,727.0141223768118,531.507432,-4.729951000000028,-0.41557804226438283,-0.41557804226438283
2014-01-31,1171.35195,1186.542001,1151.132,1180.971997,11174200,730.2800063669067,529.922427,47.540034000000105,4.194343864643608,4.194343864643608
2014-01-30,1145.001921,1152.49194,1127.251892,1135.391922,10220800,733.173662907143,524.327401,-45.58007500000008,-3.8595390166563006,-3.8595390166563006
2014-01-29,1119.121909,1121.751974,1099.4218460000004,1106.921912,4777500,735.8243597092201,518.732375,-28.470010000000002,-2.5075050692495595,-2.5075050692495595
2014-01-28,1110.321943,1125.751903,1109.941861,1123.01193,4436900,738.5510327394368,514.867344,16.090017999999873,1.453582030093544,1.453582030093544
2014-01-27,1126.101966,1126.501898,1082.271837,1101.2318300000004,8739800,741.0872620909092,511.002313,-21.780099999999493,-1.9394362088388049,-1.9394362088388049
2014-01-24,1151.011923,1153.55193,1123.001883,1123.8318880000004,7814000,743.7452108819447,510.48231699999997,22.60005799999999,2.052252521614816,2.052252521614816
2014-01-23,1160.00193,1162.491946,1154.37201,1160.102036,3912700,746.6166372620692,509.962321,36.27014799999961,3.227364198087214,3.227364198087214
2014-01-22,1166.611952,1167.892003,1158.861929,1165.022028,3154500,749.4824276095892,512.5523255,4.919992000000093,0.4240999366714406,0.4240999366714406
2014-01-21,1160.932041,1164.001982,1151.3019470000004,1163.702033,3974500,752.3002480544219,515.14233,-1.3199950000000626,-0.11330214951095006,-0.11330214951095006
2014-01-17,1156.851978,1160.631969,1144.201935,1150.53198,5422800,754.9910030000002,521.477361,-13.170053000000053,-1.1317375605203617,-1.1317375605203617
2014-01-16,1149.101955,1157.931941,1148.002021,1156.221939,3380300,757.6838280738257,527.812392,5.689959000000044,0.4945502688243437,0.4945502688243437
2014-01-15,1152.991977,1155.001927,1143.791956,1148.6220130000004,3915000,760.2900826400002,527.8724015,-7.599925999999641,-0.6573068494594307,-0.6573068494594307
2014-01-14,1137.951901,1151.001998,1128.091944,1149.402027,4983700,762.866982933775,527.932411,0.78001399999971,0.06790867588915953,0.06790867588915953
2014-01-13,1126.4718779999996,1146.912011,1117.171875,1122.981911,4855800,765.2361600921054,529.642423,-26.420116000000007,-2.2985966075732356,-2.2985966075732356
2014-01-10,1139.081977,1139.081977,1122.251889,1130.181906,4302900,767.6214264052288,531.352435,7.199994999999944,0.6411496863371955,0.6411496863371955
2014-01-09,1143.442016,1144.221907,1125.561985,1130.241944,4184500,769.9761050909092,529.0074115,0.06003800000007686,0.005312242186973825,0.005312242186973825
2014-01-08,1146.001995,1147.32199,1133.291913,1141.231977,4501700,772.3713042645162,526.662388,10.990032999999812,0.972361100058397,0.972361100058397
2014-01-07,1125.001909,1139.691922,1121.161879,1138.861917,5124300,774.7206030641026,527.182399,-2.3700599999999667,-0.20767556883835606,-0.20767556883835606
2014-01-06,1113.011924,1118.861905,1106.441847,1117.321972,3551800,776.9027773885351,527.70241,-21.53994499999999,-1.891357036219167,-1.891357036219167
2014-01-03,1115.001903,1116.931965,1104.931933,1105.001897,3345800,778.9793540949369,522.4273844999999,-12.32007499999986,-1.1026432227003464,-1.1026432227003464
2014-01-02,1115.461873,1117.751923,1108.261879,1113.121955,3656400,781.0808798867926,517.1523589999998,8.120057999999972,0.7348456162876589,0.7348456162876589
2013-12-31,1112.241958,1121.00198,1106.261853,1120.711956,2725900,783.2035741125001,516.6673554999998,7.590001000000029,0.6818660763905271,0.6818660763905271
2013-12-30,1120.3419210000004,1120.501943,1109.02192,1109.461919,2481300,785.2300234596273,516.1823519999998,-11.25003700000002,-1.003829479981029,-1.003829479981029
2013-12-27,1120.001906,1120.281882,1112.941961,1118.401934,3151100,787.2866401913581,520.6723574999999,8.940014999999903,0.805797373203929,0.805797373203929
2013-12-26,1114.011876,1119.0019539999996,1108.691952,1117.461899,2685500,789.3122552760736,525.162363,-0.9400350000000799,-0.0840516250394896,-0.0840516250394896
2013-12-24,1114.971883,1115.241935,1108.101857,1111.841904,1473800,791.2788994756097,526.052377,-5.61999499999979,-0.5029249771315729,-0.5029249771315729
2013-12-23,1107.841852,1115.801889,1105.121852,1115.101886,3456000,793.2414630303031,526.942391,3.259981999999809,0.29320553473219413,0.29320553473219413
2013-12-20,1088.301811,1101.171914,1088.0018619999996,1100.621886,6547600,795.0931523253013,530.8774080000001,-14.480000000000018,-1.2985360514402375,-1.2985360514402375
2013-12-19,1080.771848,1091.991866,1079.081818,1086.221897,3343800,796.836438221557,534.812425,-14.399989000000005,-1.3083502320977838,-1.3083502320977838
2013-12-18,1071.851804,1084.951893,1059.0418619999996,1084.751805,4437100,798.5502201666668,531.7174194999999,-1.470091999999795,-0.1353399341386869,-0.1353399341386869
2013-12-17,1072.821859,1080.761801,1068.381809,1069.861826,3082800,800.1556142840238,528.6224139999998,-14.88997900000004,-1.3726622930118135,-1.3726622930118135
2013-12-16,1064.001798,1074.691882,1062.01182,1072.9818810000004,3216000,801.760474676471,532.3624069999998,3.1200550000003204,0.29163158495574926,0.29163158495574926
2013-12-13,1075.40181,1076.2918539999996,1057.8918130000004,1060.791808,4340900,803.275277795322,536.1024,-12.190073000000439,-1.1360930893483032,-1.1360930893483032
2013-12-12,1079.571808,1082.94182,1069.001801,1069.961809,3204800,804.8257808837213,546.322445,9.170000999999957,0.8644487005691466,0.8644487005691466
2013-12-11,1087.401842,1091.321883,1075.171825,1077.291806,3436400,806.4007290057807,556.54249,7.3299970000000485,0.6850709005072582,0.6850709005072582
2013-12-10,1076.151804,1092.311909,1075.65189,1084.661869,3721600,807.9999309597705,546.492467,7.370063000000073,0.6841287531337701,0.6841287531337701
2013-12-09,1070.99178,1082.311903,1068.0218220000004,1078.1419050000004,2976200,809.5435993828575,536.442444,-6.519963999999618,-0.6011056704713584,-0.6011056704713584
2013-12-06,1069.7918619999996,1070.001875,1060.081758,1069.871873,2868200,811.0227373011367,534.482418,-8.270032000000356,-0.7670634043299108,-0.7670634043299108
2013-12-05,1057.201858,1059.661854,1051.09175,1057.341785,2275800,812.4143703389833,532.522392,-12.530087999999978,-1.1711765040485345,-1.1711765040485345
2013-12-04,1051.37185,1063.981826,1050.001741,1058.181837,2392000,813.7950864438205,531.562392,0.8400520000000142,0.07944942798226916,0.07944942798226916
2013-12-03,1050.951823,1063.4418449999996,1049.021761,1053.261845,3364700,815.1328895642462,530.602392,-4.919992000000093,-0.4649476893261108,-0.4649476893261108
2013-12-02,1063.511809,1066.3518869999998,1050.761782,1054.481857,2756600,816.4626060500003,535.7774125000001,1.220011999999997,0.11583178539995409,0.11583178539995409
2013-11-29,1062.161794,1066.621816,1059.451841,1059.591768,2394400,817.8058610883983,540.952433,5.109911000000011,0.48458975050909875,0.48458975050909875
2013-11-27,1062.031792,1068.00185,1060.001869,1063.111877,2255500,819.1536963406597,552.547495,3.5201090000000477,0.3322136983608623,0.3322136983608623
2013-11-26,1048.601858,1061.501858,1042.941796,1058.411823,4589600,820.4611177978146,564.142557,-4.7000540000001365,-0.4421034231376701,-0.4421034231376701
2013-11-25,1037.161779,1053.191759,1035.021826,1045.931848,3238000,821.6865022010874,559.522526,-12.479974999999968,-1.1791227883893327,-1.1791227883893327
